Well,Run,Voltage,Cal 1,Cal2,Cal3
H12,34,0.419047,7.86E-07,2.30E-06,5.91E-07
H12,35,0.419047,7.84E-07,2.24E-06,6.43E-07
H12,36,0.419047,7.83E-07,2.24E-06,6.04E-07
H12,37,0.423882,7.82E-07,2.18E-06,5.92E-07
H12,38,0.419047,7.81E-07,2.13E-06,5.97E-07
H12,39,0.423882,7.81E-07,2.13E-06,6.66E-07
H12,40,0.419047,7.80E-07,2.13E-06,6.15E-07
H12,41,0.254652,3.92E-07,6.75E-07,6.80E-07
H2,1,0.390036,3.23E-06,3.14E-06,3.75E-06
H2,2,0.390036,3.23E-06,3.33E-06,3.18E-06
H2,3,0.394871,3.20E-06,3.36E-06,3.16E-06
H2,4,0.394871,3.18E-06,3.36E-06,3.14E-06
H2,5,0.394871,3.18E-06,3.35E-06,3.11E-06
H2,6,0.399706,3.17E-06,3.35E-06,3.10E-06
H2,7,0.399706,3.16E-06,3.35E-06,3.09E-06
H2,8,0.399706,3.15E-06,3.34E-06,3.08E-06
H2,9,0.404542,3.15E-06,3.33E-06,3.06E-06
H2,10,0.404542,3.15E-06,3.32E-06,3.06E-06
H2,11,0.404542,1.81E-06,1.84E-06,1.77E-06
H2,12,0.409377,1.79E-06,1.83E-06,1.76E-06
H2,13,0.409377,1.79E-06,1.83E-06,1.75E-06
H2,14,0.409377,1.78E-06,1.82E-06,1.74E-06
H2,15,0.409377,1.78E-06,1.82E-06,1.74E-06
H2,16,0.409377,1.78E-06,1.82E-06,1.73E-06
H2,17,0.414212,1.77E-06,1.81E-06,1.73E-06
H2,18,0.409377,1.77E-06,1.81E-06,1.72E-06
H2,19,0.414212,1.77E-06,1.81E-06,1.72E-06
H2,20,0.414212,1.77E-06,1.81E-06,1.71E-06
H2,21,0.419047,1.10E-06,1.09E-06,1.10E-06
H2,22,0.414212,1.08E-06,1.08E-06,1.08E-06
H2,23,0.419047,1.08E-06,1.08E-06,1.08E-06
H2,24,0.419047,1.08E-06,1.08E-06,1.08E-06
H2,25,0.419047,1.07E-06,1.07E-06,1.07E-06
H2,26,0.423882,1.07E-06,1.07E-06,1.07E-06
H2,27,0.423882,1.07E-06,1.07E-06,1.07E-06
H2,28,0.419047,1.07E-06,1.07E-06,1.07E-06
H2,29,0.423882,1.07E-06,1.07E-06,1.07E-06
H2,30,0.419047,1.07E-06,1.07E-06,1.06E-06
H2,31,0.423882,7.51E-07,7.17E-07,7.68E-07
H2,32,0.433553,7.36E-07,7.08E-07,7.53E-07
H2,33,0.428717,7.35E-07,7.04E-07,7.47E-07
H2,34,0.428717,7.33E-07,7.01E-07,7.46E-07
H2,35,0.423882,7.31E-07,7.00E-07,7.43E-07
H2,36,0.423882,7.31E-07,6.98E-07,7.42E-07
H2,37,0.428717,7.31E-07,6.96E-07,7.41E-07
H2,38,0.428717,7.29E-07,6.96E-07,7.40E-07
H2,39,0.428717,7.29E-07,6.95E-07,7.39E-07
H2,40,0.428717,7.28E-07,6.94E-07,7.38E-07
H2,41,0.307838,3.67E-07,3.60E-07,4.54E-07
H3,1,0.385201,3.24E-06,3.12E-06,3.18E-06
H3,2,0.385201,3.22E-06,3.28E-06,3.18E-06
H3,3,0.390036,3.21E-06,3.31E-06,3.17E-06
H3,4,0.394871,3.20E-06,3.31E-06,3.17E-06
H3,5,0.394871,3.19E-06,3.31E-06,3.16E-06
H3,6,0.399706,3.18E-06,3.31E-06,3.14E-06
H3,7,0.399706,3.18E-06,3.30E-06,3.13E-06
H3,8,0.404542,3.17E-06,3.30E-06,3.12E-06
H3,9,0.399706,3.17E-06,3.29E-06,3.12E-06
H3,10,0.404542,3.16E-06,3.29E-06,3.11E-06
H3,11,0.409377,1.84E-06,1.85E-06,1.81E-06
H3,12,0.409377,1.83E-06,1.84E-06,1.78E-06
H3,13,0.409377,1.82E-06,1.83E-06,1.77E-06
H3,14,0.414212,1.82E-06,1.83E-06,1.77E-06
H3,15,0.414212,1.82E-06,1.83E-06,1.77E-06
H3,16,0.414212,1.82E-06,1.82E-06,1.76E-06
H3,17,0.414212,1.81E-06,1.82E-06,1.76E-06
H3,18,0.414212,1.81E-06,1.82E-06,1.76E-06
H3,19,0.414212,1.81E-06,1.82E-06,1.75E-06
H3,20,0.414212,1.81E-06,1.81E-06,1.75E-06
H3,21,0.419047,1.12E-06,1.08E-06,1.11E-06
H3,22,0.419047,1.11E-06,1.07E-06,1.09E-06
H3,23,0.419047,1.11E-06,1.07E-06,1.09E-06
H3,24,0.419047,1.10E-06,1.06E-06,1.09E-06
H3,25,0.419047,1.10E-06,1.06E-06,1.09E-06
H3,26,0.419047,1.10E-06,1.06E-06,1.08E-06
H3,27,0.419047,1.10E-06,1.06E-06,1.08E-06
H3,28,0.419047,1.10E-06,1.06E-06,1.08E-06
H3,29,0.419047,1.10E-06,1.05E-06,1.08E-06
H3,30,0.419047,1.09E-06,1.05E-06,1.08E-06
H3,31,0.423882,7.60E-07,7.01E-07,7.67E-07
H3,32,0.433553,7.45E-07,6.88E-07,7.50E-07
H3,33,0.423882,7.43E-07,6.86E-07,7.48E-07
H3,34,0.423882,7.40E-07,6.84E-07,7.44E-07
H3,35,0.423882,7.38E-07,6.82E-07,7.43E-07
H3,36,0.423882,7.40E-07,6.80E-07,7.41E-07
H3,37,0.428717,7.37E-07,6.80E-07,7.41E-07
H3,38,0.423882,7.36E-07,6.80E-07,7.39E-07
H3,39,0.423882,7.35E-07,6.78E-07,7.41E-07
H3,40,0.423882,7.34E-07,6.77E-07,7.41E-07
H3,41,0.35619,3.95E-07,3.75E-07,4.39E-07
H4,1,0.361025,3.26E-06,5.43E-06,3.58E-06
H4,2,0.370695,3.29E-06,3.19E-06,3.15E-06
H4,3,0.370695,3.27E-06,3.29E-06,3.12E-06
H4,4,0.375531,3.25E-06,3.30E-06,3.10E-06
H4,5,0.375531,3.24E-06,3.30E-06,3.08E-06
H4,6,0.380366,3.23E-06,3.29E-06,3.07E-06
H4,7,0.385201,3.22E-06,3.29E-06,3.05E-06
H4,8,0.385201,3.21E-06,3.28E-06,3.04E-06
H4,9,0.390036,3.21E-06,3.27E-06,3.03E-06
H4,10,0.390036,3.20E-06,3.27E-06,3.02E-06
H4,11,0.394871,1.85E-06,1.83E-06,1.77E-06
H4,12,0.399706,1.83E-06,1.82E-06,1.74E-06
H4,13,0.399706,1.83E-06,1.82E-06,1.73E-06
H4,14,0.399706,1.82E-06,1.81E-06,1.73E-06
H4,15,0.399706,1.82E-06,1.81E-06,1.72E-06
H4,16,0.404542,1.82E-06,1.80E-06,1.72E-06
H4,17,0.399706,1.81E-06,1.80E-06,1.71E-06
H4,18,0.404542,1.81E-06,1.80E-06,1.71E-06
H4,19,0.404542,1.81E-06,1.80E-06,1.70E-06
H4,20,0.404542,1.81E-06,1.79E-06,1.70E-06
H4,21,0.409377,1.12E-06,1.07E-06,1.09E-06
H4,22,0.414212,1.10E-06,1.06E-06,1.06E-06
H4,23,0.414212,1.10E-06,1.06E-06,1.06E-06
H4,24,0.409377,1.09E-06,1.05E-06,1.05E-06
H4,25,0.409377,1.09E-06,1.05E-06,1.05E-06
H4,26,0.409377,1.09E-06,1.05E-06,1.05E-06
H4,27,0.414212,1.09E-06,1.05E-06,1.05E-06
H4,28,0.414212,1.09E-06,1.05E-06,1.04E-06
H4,29,0.414212,1.09E-06,1.05E-06,1.04E-06
H4,30,0.419047,1.08E-06,1.04E-06,1.04E-06
H4,31,0.423882,7.49E-07,7.03E-07,7.50E-07
H4,32,0.423882,7.36E-07,6.90E-07,7.32E-07
H4,33,0.419047,7.31E-07,6.89E-07,7.26E-07
H4,34,0.423882,7.29E-07,6.85E-07,7.25E-07
H4,35,0.419047,7.28E-07,6.83E-07,7.23E-07
H4,36,0.423882,7.28E-07,6.82E-07,7.22E-07
H4,37,0.423882,7.27E-07,6.82E-07,7.20E-07
H4,38,0.423882,7.26E-07,6.81E-07,7.19E-07
H4,39,0.419047,7.24E-07,6.77E-07,7.18E-07
H4,40,0.423882,7.25E-07,6.77E-07,7.17E-07
H4,41,0.50608,5.11E-07,3.90E-07,4.38E-07
H5,1,0.385201,3.30E-06,3.20E-06,3.53E-06
H5,2,0.390036,3.27E-06,3.36E-06,3.21E-06
H5,3,0.394871,3.25E-06,3.42E-06,3.20E-06
H5,4,0.394871,3.23E-06,3.42E-06,3.17E-06
H5,5,0.399706,3.22E-06,3.42E-06,3.16E-06
H5,6,0.399706,3.22E-06,3.42E-06,3.15E-06
H5,7,0.399706,3.21E-06,3.41E-06,3.14E-06
H5,8,0.404542,3.20E-06,3.41E-06,3.12E-06
H5,9,0.404542,3.20E-06,3.40E-06,3.11E-06
H5,10,0.404542,3.19E-06,3.40E-06,3.10E-06
H5,11,0.409377,1.83E-06,1.92E-06,1.80E-06
H5,12,0.409377,1.81E-06,1.91E-06,1.77E-06
H5,13,0.409377,1.80E-06,1.91E-06,1.77E-06
H5,14,0.414212,1.80E-06,1.90E-06,1.76E-06
H5,15,0.414212,1.79E-06,1.90E-06,1.76E-06
H5,16,0.414212,1.79E-06,1.90E-06,1.76E-06
H5,17,0.414212,1.79E-06,1.89E-06,1.75E-06
H5,18,0.414212,1.79E-06,1.89E-06,1.74E-06
H5,19,0.419047,1.79E-06,1.89E-06,1.74E-06
H5,20,0.419047,1.78E-06,1.89E-06,1.74E-06
H5,21,0.419047,1.10E-06,1.13E-06,1.08E-06
H5,22,0.423882,1.08E-06,1.11E-06,1.07E-06
H5,23,0.419047,1.08E-06,1.11E-06,1.06E-06
H5,24,0.419047,1.08E-06,1.11E-06,1.06E-06
H5,25,0.423882,1.08E-06,1.11E-06,1.05E-06
H5,26,0.423882,1.07E-06,1.11E-06,1.05E-06
H5,27,0.423882,1.07E-06,1.10E-06,1.05E-06
H5,28,0.423882,1.07E-06,1.10E-06,1.05E-06
H5,29,0.423882,1.07E-06,1.10E-06,1.05E-06
H5,30,0.423882,1.07E-06,1.10E-06,1.04E-06
H5,31,0.433553,7.43E-07,7.27E-07,7.39E-07
H5,32,0.428717,7.29E-07,7.16E-07,7.22E-07
H5,33,0.433553,7.27E-07,7.12E-07,7.17E-07
H5,34,0.428717,7.25E-07,7.10E-07,7.15E-07
H5,35,0.433553,7.23E-07,7.10E-07,7.14E-07
H5,36,0.438388,7.22E-07,7.08E-07,7.14E-07
H5,37,0.433553,7.23E-07,7.06E-07,7.11E-07
H5,38,0.428717,7.21E-07,7.06E-07,7.11E-07
H5,39,0.438388,7.22E-07,7.04E-07,7.11E-07
H5,40,0.433553,7.20E-07,7.04E-07,7.11E-07
H5,41,0.264322,3.36E-07,3.57E-07,4.43E-07
H6,1,0.390036,3.30E-06,3.15E-06,3.86E-06
H6,2,0.390036,3.32E-06,3.30E-06,3.22E-06
H6,3,0.394871,3.30E-06,3.37E-06,3.20E-06
H6,4,0.399706,3.29E-06,3.38E-06,3.17E-06
H6,5,0.399706,3.28E-06,3.38E-06,3.15E-06
H6,6,0.399706,3.27E-06,3.38E-06,3.14E-06
H6,7,0.404542,3.27E-06,3.37E-06,3.13E-06
H6,8,0.404542,3.26E-06,3.37E-06,3.12E-06
H6,9,0.404542,3.25E-06,3.37E-06,3.11E-06
H6,10,0.404542,3.25E-06,3.37E-06,3.09E-06
H6,11,0.409377,1.85E-06,1.89E-06,1.78E-06
H6,12,0.414212,1.84E-06,1.88E-06,1.76E-06
H6,13,0.414212,1.83E-06,1.88E-06,1.75E-06
H6,14,0.414212,1.83E-06,1.87E-06,1.74E-06
H6,15,0.414212,1.82E-06,1.87E-06,1.74E-06
H6,16,0.414212,1.82E-06,1.87E-06,1.73E-06
H6,17,0.414212,1.82E-06,1.87E-06,1.73E-06
H6,18,0.419047,1.82E-06,1.86E-06,1.73E-06
H6,19,0.419047,1.82E-06,1.86E-06,1.72E-06
H6,20,0.419047,1.81E-06,1.86E-06,1.71E-06
H6,21,0.419047,1.11E-06,1.11E-06,1.09E-06
H6,22,0.423882,1.09E-06,1.09E-06,1.07E-06
H6,23,0.423882,1.09E-06,1.09E-06,1.07E-06
H6,24,0.423882,1.09E-06,1.09E-06,1.06E-06
H6,25,0.419047,1.08E-06,1.09E-06,1.06E-06
H6,26,0.423882,1.09E-06,1.08E-06,1.06E-06
H6,27,0.423882,1.09E-06,1.08E-06,1.05E-06
H6,28,0.423882,1.08E-06,1.08E-06,1.05E-06
H6,29,0.423882,1.08E-06,1.08E-06,1.05E-06
H6,30,0.423882,1.08E-06,1.08E-06,1.05E-06
H6,31,0.428717,7.42E-07,7.27E-07,7.58E-07
H6,32,0.433553,7.30E-07,7.17E-07,7.41E-07
H6,33,0.438388,7.28E-07,7.14E-07,7.36E-07
H6,34,0.433553,7.25E-07,7.12E-07,7.34E-07
H6,35,0.433553,7.24E-07,7.11E-07,7.32E-07
H6,36,0.438388,7.25E-07,7.10E-07,7.31E-07
H6,37,0.438388,7.23E-07,7.08E-07,7.30E-07
H6,38,0.433553,7.24E-07,7.08E-07,7.29E-07
H6,39,0.438388,7.23E-07,7.06E-07,7.29E-07
H6,40,0.438388,7.24E-07,7.06E-07,7.27E-07
H6,41,0.341684,3.39E-07,3.01E-07,4.36E-07
H7,1,0.399706,3.28E-06,3.21E-06,3.64E-06
H7,2,0.404542,3.23E-06,3.41E-06,3.18E-06
H7,3,0.404542,3.21E-06,3.44E-06,3.14E-06
H7,4,0.404542,3.19E-06,3.44E-06,3.12E-06
H7,5,0.409377,3.18E-06,3.43E-06,3.11E-06
H7,6,0.409377,3.17E-06,3.42E-06,3.09E-06
H7,7,0.409377,3.17E-06,3.42E-06,3.08E-06
H7,8,0.409377,3.17E-06,3.41E-06,3.07E-06
H7,9,0.414212,3.16E-06,3.41E-06,3.06E-06
H7,10,0.414212,3.15E-06,3.40E-06,3.06E-06
H7,11,0.419047,1.77E-06,1.90E-06,1.75E-06
H7,12,0.414212,1.76E-06,1.89E-06,1.73E-06
H7,13,0.419047,1.75E-06,1.89E-06,1.72E-06
H7,14,0.414212,1.75E-06,1.88E-06,1.71E-06
H7,15,0.419047,1.74E-06,1.88E-06,1.71E-06
H7,16,0.419047,1.74E-06,1.88E-06,1.70E-06
H7,17,0.419047,1.74E-06,1.88E-06,1.70E-06
H7,18,0.423882,1.74E-06,1.87E-06,1.69E-06
H7,19,0.419047,1.74E-06,1.87E-06,1.69E-06
H7,20,0.419047,1.73E-06,1.87E-06,1.69E-06
H7,21,0.423882,1.05E-06,1.12E-06,1.07E-06
H7,22,0.428717,1.04E-06,1.10E-06,1.05E-06
H7,23,0.423882,1.03E-06,1.10E-06,1.04E-06
H7,24,0.428717,1.03E-06,1.10E-06,1.04E-06
H7,25,0.423882,1.03E-06,1.10E-06,1.04E-06
H7,26,0.428717,1.03E-06,1.09E-06,1.04E-06
H7,27,0.428717,1.03E-06,1.09E-06,1.03E-06
H7,28,0.428717,1.03E-06,1.09E-06,1.03E-06
H7,29,0.428717,1.03E-06,1.09E-06,1.03E-06
H7,30,0.428717,1.03E-06,1.09E-06,1.03E-06
H7,31,0.438388,7.10E-07,7.25E-07,7.38E-07
H7,32,0.438388,7.00E-07,7.15E-07,7.19E-07
H7,33,0.438388,6.96E-07,7.13E-07,7.17E-07
H7,34,0.438388,6.96E-07,7.11E-07,7.15E-07
H7,35,0.433553,6.95E-07,7.09E-07,7.13E-07
H7,36,0.438388,6.95E-07,7.07E-07,7.12E-07
H7,37,0.438388,6.95E-07,7.08E-07,7.11E-07
H7,38,0.433553,6.93E-07,7.05E-07,7.11E-07
H7,39,0.443223,6.92E-07,7.04E-07,7.10E-07
H7,40,0.438388,6.93E-07,7.03E-07,7.10E-07
H7,41,0.264322,3.08E-07,3.53E-07,3.91E-07
H8,1,0.390036,3.32E-06,3.19E-06,3.70E-06
H8,2,0.394871,3.27E-06,3.39E-06,3.17E-06
H8,3,0.394871,3.26E-06,3.43E-06,3.14E-06
H8,4,0.399706,3.25E-06,3.43E-06,3.12E-06
H8,5,0.399706,3.24E-06,3.42E-06,3.10E-06
H8,6,0.399706,3.23E-06,3.41E-06,3.10E-06
H8,7,0.399706,3.23E-06,3.41E-06,3.09E-06
H8,8,0.404542,3.23E-06,3.40E-06,3.08E-06
H8,9,0.404542,3.22E-06,3.40E-06,3.07E-06
H8,10,0.404542,3.22E-06,3.39E-06,3.06E-06
H8,11,0.409377,1.80E-06,1.87E-06,1.78E-06
H8,12,0.409377,1.79E-06,1.85E-06,1.76E-06
H8,13,0.409377,1.78E-06,1.85E-06,1.75E-06
H8,14,0.409377,1.78E-06,1.85E-06,1.75E-06
H8,15,0.414212,1.78E-06,1.84E-06,1.75E-06
H8,16,0.414212,1.77E-06,1.84E-06,1.74E-06
H8,17,0.414212,1.77E-06,1.84E-06,1.74E-06
H8,18,0.414212,1.77E-06,1.83E-06,1.73E-06
H8,19,0.414212,1.77E-06,1.83E-06,1.73E-06
H8,20,0.414212,1.76E-06,1.83E-06,1.73E-06
H8,21,0.419047,1.09E-06,1.09E-06,1.09E-06
H8,22,0.419047,1.08E-06,1.08E-06,1.08E-06
H8,23,0.414212,1.07E-06,1.08E-06,1.07E-06
H8,24,0.419047,1.07E-06,1.08E-06,1.07E-06
H8,25,0.423882,1.07E-06,1.08E-06,1.07E-06
H8,26,0.423882,1.07E-06,1.07E-06,1.06E-06
H8,27,0.423882,1.07E-06,1.07E-06,1.06E-06
H8,28,0.423882,1.07E-06,1.07E-06,1.06E-06
H8,29,0.423882,1.06E-06,1.07E-06,1.06E-06
H8,30,0.423882,1.06E-06,1.07E-06,1.06E-06
H8,31,0.423882,7.29E-07,7.20E-07,7.63E-07
H8,32,0.423882,7.17E-07,7.08E-07,7.47E-07
H8,33,0.428717,7.14E-07,7.06E-07,7.45E-07
H8,34,0.423882,7.13E-07,7.04E-07,7.42E-07
H8,35,0.423882,7.12E-07,7.03E-07,7.41E-07
H8,36,0.433553,7.11E-07,7.04E-07,7.41E-07
H8,37,0.428717,7.13E-07,7.01E-07,7.38E-07
H8,38,0.433553,7.11E-07,7.00E-07,7.38E-07
H8,39,0.428717,7.11E-07,6.98E-07,7.38E-07
H8,40,0.428717,7.11E-07,6.97E-07,7.37E-07
H8,41,0.264322,3.08E-07,3.38E-07,4.22E-07
H9,1,0.385201,3.31E-06,3.21E-06,3.70E-06
H9,2,0.390036,3.29E-06,3.41E-06,3.15E-06
H9,3,0.390036,3.26E-06,3.45E-06,3.11E-06
H9,4,0.394871,3.25E-06,3.44E-06,3.09E-06
H9,5,0.394871,3.25E-06,3.43E-06,3.07E-06
H9,6,0.394871,3.24E-06,3.42E-06,3.06E-06
H9,7,0.399706,3.24E-06,3.41E-06,3.04E-06
H9,8,0.399706,3.23E-06,3.40E-06,3.04E-06
H9,9,0.399706,3.23E-06,3.39E-06,3.03E-06
H9,10,0.404542,3.23E-06,3.38E-06,3.02E-06
H9,11,0.404542,1.81E-06,1.87E-06,1.75E-06
H9,12,0.404542,1.79E-06,1.86E-06,1.73E-06
H9,13,0.404542,1.78E-06,1.85E-06,1.73E-06
H9,14,0.409377,1.78E-06,1.85E-06,1.73E-06
H9,15,0.409377,1.78E-06,1.85E-06,1.73E-06
H9,16,0.409377,1.78E-06,1.84E-06,1.72E-06
H9,17,0.409377,1.77E-06,1.83E-06,1.71E-06
H9,18,0.409377,1.77E-06,1.83E-06,1.71E-06
H9,19,0.414212,1.77E-06,1.82E-06,1.70E-06
H9,20,0.414212,1.77E-06,1.82E-06,1.70E-06
H9,21,0.419047,1.08E-06,1.10E-06,1.08E-06
H9,22,0.414212,1.07E-06,1.09E-06,1.06E-06
H9,23,0.414212,1.07E-06,1.08E-06,1.05E-06
H9,24,0.414212,1.06E-06,1.08E-06,1.05E-06
H9,25,0.419047,1.07E-06,1.07E-06,1.05E-06
H9,26,0.419047,1.06E-06,1.07E-06,1.05E-06
H9,27,0.419047,1.06E-06,1.07E-06,1.04E-06
H9,28,0.419047,1.06E-06,1.07E-06,1.04E-06
H9,29,0.419047,1.06E-06,1.06E-06,1.04E-06
H9,30,0.419047,1.06E-06,1.06E-06,1.04E-06
H9,31,0.423882,7.39E-07,7.24E-07,7.43E-07
H9,32,0.423882,7.27E-07,7.12E-07,7.27E-07
H9,33,0.428717,7.22E-07,7.08E-07,7.23E-07
H9,34,0.423882,7.21E-07,7.06E-07,7.21E-07
H9,35,0.423882,7.20E-07,7.05E-07,7.21E-07
H9,36,0.428717,7.20E-07,7.04E-07,7.18E-07
H9,37,0.428717,7.19E-07,7.03E-07,7.18E-07
H9,38,0.423882,7.18E-07,7.01E-07,7.18E-07
H9,39,0.428717,7.17E-07,7.00E-07,7.17E-07
H9,40,0.423882,7.16E-07,6.97E-07,7.16E-07
H9,41,0.35619,3.45E-07,3.81E-07,5.34E-07
